kk_id,kk_name,year,f_comm,teainc,lteainc,f_prot1885,provinzkey,f_prot,f_rw,f_young,f_over60,f_fem,f_ortsgeb,f_urban,sample_bal,daylab_urb,ldaylab_urb
49020,Tecklenburg,1891,0.3066109,1369.722,7.222363,0.3345378,9,,,,,,,,1,1.71,0.5364934
49020,Tecklenburg,1896,0.2850321,1570.322,7.359036,0.3345378,9,,,,,,,,1,,
49020,Tecklenburg,1901,0.2789122,1799.617,7.495329,0.3345378,9,,,,,,,,1,2,0.6931472
49020,Tecklenburg,1906,0.2690858,2007.627,7.604709,0.3345378,9,,,,,,,,1,,
49020,Tecklenburg,1911,0.2563476,1925.361,7.562869,0.3345378,9,,,,,,,,1,,
49023,Wittgenstein,1886,0.2836161,1289.097,7.161697,0.9452866,9,0.9454242,0.9727574,0.2666633,0.0847483,0.5233716,0.7949871,0.1965739,1,,
49023,Wittgenstein,1891,0.2925002,1300.306,7.170355,0.9452866,9,,,,,,,,1,1.8,0.5877866
49023,Wittgenstein,1896,0.2909651,1377.536,7.228052,0.9452866,9,,,,,,,,1,,
49023,Wittgenstein,1901,0.2968935,1412.028,7.252782,0.9452866,9,,,,,,,,1,2,0.6931472
49023,Wittgenstein,1906,0.2703245,1481.038,7.300499,0.9452866,9,,,,,,,,1,,
49023,Wittgenstein,1911,0.2506797,1732.737,7.457458,0.9452866,9,,,,,,,,1,,
